"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","checkInDate","checkOutDate","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","facebooks/0","facebooks/1","facebooks/2","facebooks/3","fid","hotelAds/0/googleUrl","hotelAds/0/isOfficialSite","hotelAds/0/price","hotelAds/0/title","hotelAds/0/url","hotelAds/1/googleUrl","hotelAds/1/isOfficialSite","hotelAds/1/price","hotelAds/1/title","hotelAds/1/url","hotelDescription","hotelStars","imageUrl","imagesCount","instagrams/0","instagrams/1","isAdvertisement","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phones/3","phones/4","phones/5","phones/6","phones/7","phones/8","phones/9","phones/10","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","phonesUncertain/64","phonesUncertain/65","phonesUncertain/66","phonesUncertain/67","phonesUncertain/68","phonesUncertain/69","phonesUncertain/70","phonesUncertain/71","phonesUncertain/72","phonesUncertain/73","phonesUncertain/74","phonesUncertain/75","phonesUncertain/76","phonesUncertain/77","phonesUncertain/78","phonesUncertain/79","phonesUncertain/80","phonesUncertain/81","phonesUncertain/82","phonesUncertain/83","phonesUncertain/84","phonesUncertain/85","phonesUncertain/86","phonesUncertain/87","phonesUncertain/88","phonesUncertain/89","phonesUncertain/90","phonesUncertain/91","phonesUncertain/92","phonesUncertain/93","phonesUncertain/94","phonesUncertain/95","phonesUncertain/96","phonesUncertain/97","phonesUncertain/98","phonesUncertain/99","phonesUncertain/100","phonesUncertain/101","phonesUncertain/102","phonesUncertain/103","phonesUncertain/104","phonesUncertain/105","phonesUncertain/106","phonesUncertain/107","phonesUncertain/108","phonesUncertain/109","phonesUncertain/110","phonesUncertain/111","phonesUncertain/112","phonesUncertain/113","phonesUncertain/114","phonesUncertain/115","phonesUncertain/116","phonesUncertain/117","phonesUncertain/118","phonesUncertain/119","phonesUncertain/120","phonesUncertain/121","phonesUncertain/122","phonesUncertain/123","phonesUncertain/124","phonesUncertain/125","phonesUncertain/126","phonesUncertain/127","phonesUncertain/128","phonesUncertain/129","phonesUncertain/130","phonesUncertain/131","phonesUncertain/132","phonesUncertain/133","phonesUncertain/134","phonesUncertain/135","phonesUncertain/136","phonesUncertain/137","phonesUncertain/138","phonesUncertain/139","phonesUncertain/140","phonesUncertain/141","phonesUncertain/142","phonesUncertain/143","phonesUncertain/144","phonesUncertain/145","phonesUncertain/146","pinterests/0","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","updatesFromCustomers/language","updatesFromCustomers/media/0/link","updatesFromCustomers/media/0/postDate","updatesFromCustomers/postDate","updatesFromCustomers/postedBy/name","updatesFromCustomers/postedBy/title","updatesFromCustomers/postedBy/totalReviews","updatesFromCustomers/postedBy/url","updatesFromCustomers/text","url","website","youtubes/0","youtubes/1"
"Tandil, Provincia de Buenos Aires, Argentina","Atracción turística",,,,,,,,,,"Atracción turística",,,"10831802624683284141","Tandil","true","AR",,"instagram.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f00408a8e99:0x96524b19096416ad",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJQXGeJ6yrJeai0G-Aa7igD_gdqN8PBL--JJdVL_9yo7SMf6bv5LpM6LscuF8l0qnuHHz2P4oKWHfAhkbWGE_f9665FuXTDj4X2oK--kuH_d02dSBPPVGqMaGodH-_grp9frDrkQ=w408-h725-k-no","8",,,"false","es-419",,,"-37.3590258","-59.1843806",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJmY6KQAAfkZURrRZkCRlLUpY",,,"1",,"4",,,,,,"2025-07-30T15:43:50.971Z","https://www.google.com/maps/search/vehiculos/@-37.38333195280785,-59.1352107,14z?hl=es-419","vehiculos","Provincia de Buenos Aires",,"false",,"Tandil ShowCar","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tandil%20ShowCar&query_place_id=ChIJmY6KQAAfkZURrRZkCRlLUpY","https://www.instagram.com/tandilshowcar?igsh=ZWswZHl0a2lpa3p1",,
"Av. Avellaneda 1140, B7000 Tandil, Provincia de Buenos Aires, Argentina","Asociación u organización",,,,,,,,,,"Asociación u organización",,,"17459070535332795696","Tandil","false","AR",,"clustertecnologicotandil.org.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"facebook.com/clustertecnologicotandil",,,,"0x95911f91ded00001:0xf24b142657001530",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMtJ3XkQ5zAXYpO0N3xOi9DG1uV4Zh1RWzAiYUF=w738-h240-k-no","2","https://www.instagram.com/clustertecnologicotandil/",,"false","es-419",,"https://www.linkedin.com/company/cepit/","-37.3303276","-59.1242051","Distrito Avellaneda","false","+54 9 249 424-9939","+5492494249939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJAQDQ3pEfkZURMBUAVyYUS_I","B7000",,"9",,"1",,,,,,"2025-07-30T15:43:51.561Z","https://www.google.com/maps/search/tecnologia/@-37.38333195280785,-59.1352107,14z?hl=es-419","tecnologia","Provincia de Buenos Aires","Av. Avellaneda 1140","false",,"Cluster Tecnológico Tandil","5","https://twitter.com/clustertandil",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cluster%20Tecnol%C3%B3gico%20Tandil&query_place_id=ChIJAQDQ3pEfkZURMBUAVyYUS_I","http://clustertecnologicotandil.org.ar/","https://www.youtube.com/channel/UCdPP3Kkj2g0Fk38rriBqWkw",
"Maipú 639, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria",,,"6976719768973005188","Tandil","false","AR",,"inmobiliariaterni.com.ar","oterniinmobiliaria@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Inmobiliaria",,,,"0x95911f966bebdb4b:0x60d249aa6714d184",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOo-P6T8MYIj0RFuIg5-VEu7Fg4TyvZhkc68-GT=w408-h408-k-no","4",,,"false","es-419",,,"-37.3299182","-59.1338487",,"false","+54 249 442-5366","+542494425366",,,,,,,,,,,,"0249 445 3160","(0249) 442 5366",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJS9vra5YfkZURhNEUZ6pJ0mA","B7000",,"20",,"19",,,,,,"2025-07-30T15:44:03.160Z","https://www.google.com/maps/search/inmobiliario/@-37.38333195280785,-59.1352107,14z?hl=es-419","inmobiliario","Provincia de Buenos Aires","Maipú 639","false",,"Inmobiliaria Terni Lucero","4.3",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Terni%20Lucero&query_place_id=ChIJS9vra5YfkZURhNEUZ6pJ0mA","https://inmobiliariaterni.com.ar/",,
"Ceferino Namuncura 1430, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos de golf",,,,,,,,,,"Tienda de artículos de golf",,,"14929727174298589873","Tandil","false","AR",,"elvalledetandil.com.ar","secretariagolf@elvalledetandil.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ElValledeTandilGolf",,,,"0x9590e1f67bb4d427:0xcf310bc391905ab1",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipPOFOPAF2631TcfjEjqeXsrJ3-ZmCJ4EaBI22wc=w408-h544-k-no","6","https://www.instagram.com/elvalledetandilgolfclub/",,"false","es-419",,,"-37.3716481","-59.0998223",,"false","+54 9 249 434-6193","+5492494346193",,,,,,,,,,,,"+5492494670525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJJ9S0e_bhkJURsVqQkcMLMc8","B7000",,"28",,"4","4","0","0","0","0","2025-07-30T15:43:55.653Z","https://www.google.com/maps/search/tienda/@-37.38333195280785,-59.1352107,14z?hl=es-419","tienda","Provincia de Buenos Aires","Ceferino Namuncura 1430","false",,"Easy golf - Proshop Tandil","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Easy%20golf%20-%20Proshop%20Tandil&query_place_id=ChIJJ9S0e_bhkJURsVqQkcMLMc8","https://www.elvalledetandil.com.ar/proshop","https://www.youtube.com/embed/MULf4Tm493U","https://www.youtube.com/embed/ZMUQRAHwBA0"
"Av. Alvear 295, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria",,,"16102397267164839578","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fb97131419b:0xdf7735001594be9a",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrIcejiDZVQ_u8bWcON4ac_xsUXabjytzMDt6Q-BP-CVWbqlf4izcqWZ0LHbWm_njpHZhn82iSzaYMW2wX8R21yW2E4FjNTtGy2lqkS_q1qWSUA0aWA_M_lTN-v7xUAjt7Dqms=w408-h544-k-no","6",,,"false","es-419",,,"-37.337633","-59.1319",,"false","+54 249 422-1500","+542494221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJm0ExcbkfkZURmr6UFQA1d98","B7000",,"17",,"9",,,,,,"2025-07-30T15:44:03.160Z","https://www.google.com/maps/search/inmobiliario/@-37.38333195280785,-59.1352107,14z?hl=es-419","inmobiliario","Provincia de Buenos Aires","Av. Alvear 295","false",,"Estudio Inmobiliario Martín Aispun","4.4",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Estudio%20Inmobiliario%20Mart%C3%ADn%20Aispun&query_place_id=ChIJm0ExcbkfkZURmr6UFQA1d98","https://instagram.com/inmobiliaria_aispun?igshid=NTc4MTIwNjQ2YQ==",,
"Belgrano 319, B7000GEG Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria",,,"12563237030349587963","Tandil","false","AR",,"emiliorodriguez.com.ar","inmobiliariarodriguez@gmail.com","nicoinmobiliariarodriguez@gmail.com","Tandilwww.emiliorodriguez.com.arinmobiliariarodriguez@yahoo.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f99d37dfe13:0xae599584270545fb",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNdFJFJ1_RaqnYMoHKT6BZx-9uBwziuq3L9Bc9x=w408-h405-k-no","11",,,"false","es-419",,,"-37.3303587","-59.1389058",,"false","+54 249 444-3977","+542494443977","+549-2494-31-1788",,,,,,,,,,,"10.000.000","+549-2494-31-1788","2494 443977","2494 575588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJE_5905kfkZUR-0UFJ4SVWa4","B7000",,"16",,"70",,,,,,"2025-07-30T15:44:03.160Z","https://www.google.com/maps/search/inmobiliario/@-37.38333195280785,-59.1352107,14z?hl=es-419","inmobiliario","Provincia de Buenos Aires","Belgrano 319","false",,"Inmobiliaria Emilio F. Rodriguez","4.1",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Emilio%20F.%20Rodriguez&query_place_id=ChIJE_5905kfkZUR-0UFJ4SVWa4","http://emiliorodriguez.com.ar/",,
"Constitución 651, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria",,,"3832148631083046646","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f78dac8b02b:0x352e86e05a3456f6",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ojA980_CGlAuoK1F-8442Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.46&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3322566","-59.132304",,"false","+54 249 468-1897","+542494681897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJK7DI2ngfkZUR9lY0WuCGLjU","B7000",,"13",,"4",,,,,,"2025-07-30T15:44:03.160Z","https://www.google.com/maps/search/inmobiliario/@-37.38333195280785,-59.1352107,14z?hl=es-419","inmobiliario","Provincia de Buenos Aires","Constitución 651","false",,"Belén Blois Estudio Inmobiliario","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bel%C3%A9n%20Blois%20Estudio%20Inmobiliario&query_place_id=ChIJK7DI2ngfkZUR9lY0WuCGLjU",,,
"La Rioja 155, B7000 Tandil, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,,,,"Comercio",,,"7571550520630069718","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9591202b1cb4b791:0x69138d152d1449d6",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRoRTIX8kbeL6J0bcV3XL2dzxH4DpGdCpaZdsqraytTITbR1sEDGwZFqcOyCtsHNDTJkAxQ_3ohkdqZLuvrEza4d6_aXBgf8kjrvZ3En7QaJp5Cjfax1GPC_ty-nB6-YPaueY3=w408-h725-k-no","7",,,"false","es-419",,,"-37.3133314","-59.1481013",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJkbe0HCsgkZUR1kkULRWNE2k",,,"40",,"21","14","2","1","4","0","2025-07-30T15:44:04.121Z","https://www.google.com/maps/search/comercio/@-37.3286205,-59.20407888283807,14z?hl=es-419","comercio","Provincia de Buenos Aires","La Rioja 155","false",,"Raul I Fernandez","4.3",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Raul%20I%20Fernandez&query_place_id=ChIJkbe0HCsgkZUR1kkULRWNE2k",,,
"Lisandro de la Torre 735, B7000 Tandil, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,,,,"Comercio",,,"9694736889684428596","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x959121d34b02226d:0x868a9fd614840734",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_JulRHFgKURduhZUs2IDiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.015755&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3105797","-59.1499541",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJbSICS9MhkZURNAeEFNafioY",,,"39",,"9","8","1","0","0","0","2025-07-30T15:44:04.121Z","https://www.google.com/maps/search/comercio/@-37.3286205,-59.20407888283807,14z?hl=es-419","comercio","Provincia de Buenos Aires","Lisandro de la Torre 735","false",,"Barraca Don Candido Envios A Domicilio","4.9",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Barraca%20Don%20Candido%20Envios%20A%20Domicilio&query_place_id=ChIJbSICS9MhkZURNAeEFNafioY",,,
"San Lorenzo 1382, B7000 Tandil, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,,,,"Comercio",,,"17986987075122341155","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f81a5183789:0xf99e9d721835a523",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=npDpMewwZuawvVH1KWWW_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.16335&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3191619","-59.1478243",,"false","+54 249 447-8457","+542494478457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJiTcYpYEfkZURI6U1GHKdnvk","B7000",,"37",,"1","1","0","0","0","0","2025-07-30T15:44:04.121Z","https://www.google.com/maps/search/comercio/@-37.3286205,-59.20407888283807,14z?hl=es-419","comercio","Provincia de Buenos Aires","San Lorenzo 1382","false",,"Burgos Rafael","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Burgos%20Rafael&query_place_id=ChIJiTcYpYEfkZURI6U1GHKdnvk",,,
"Quintana 897, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,,,,"Tienda de alimentación",,,"8458541477336114767","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x959120326a020889:0x7562c6a88a86e64f",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHLGcNKdHbH3OpQSuUF4UOIYY6hwc7A2_PtUN6wtWA51V6ZO6zPM2bw-HembdkomqTQBvCzKmHa3TmCiGgi9BtnxmTd-nAShtdpojIGamFQ2v5tMcxH7q5lf4XCAHKw1l8Bvzt=w408-h278-k-no","15",,,"false","es-419",,,"-37.3046289","-59.1461556",,"false","+54 249 445-1440","+542494451440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJiQgCajIgkZURT-aGiqjGYnU","B7000",,"36",,"378","198","88","26","50","16","2025-07-30T15:44:04.121Z","https://www.google.com/maps/search/comercio/@-37.3286205,-59.20407888283807,14z?hl=es-419","comercio","Provincia de Buenos Aires","Quintana 897","false",,"Mercado Si Gu","4.1",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mercado%20Si%20Gu&query_place_id=ChIJiQgCajIgkZURT-aGiqjGYnU",,,
"O'higgins 282, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda general",,,,,,,,,,"Tienda general",,,"16201717708155416100","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f00351b1cb9:0xe0d8106a49c26e24",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9wKXrDUXNNgs2sNsqS8xvuBmvi6d-QODuSjZZkBp-F4KInRm4XTZfyuBuvOeqYvyeowtljTVk0NWSxXNWoi3NnYWl-oKNsI4A0pkQItP6arif18QhQd5dcBVTqpZWoa5qvUJAYA=w408-h287-k-no","2",,,"false","es-419",,,"-37.3312407","-59.1491376",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJuRwbNQAfkZURJG7CSWoQ2OA",,,"35",,"0",,,,,,"2025-07-30T15:44:04.121Z","https://www.google.com/maps/search/comercio/@-37.3286205,-59.20407888283807,14z?hl=es-419","comercio","Provincia de Buenos Aires","O'higgins 282","false",,"Multirubro Piscis ♓",,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Multirubro%20Piscis%20%E2%99%93&query_place_id=ChIJuRwbNQAfkZURJG7CSWoQ2OA",,,
"Constitución 1401, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de deportes","Tienda de ropa",,,,,,,,,"Tienda de deportes",,,"3310137230743542925","Tandil","true","AR",,"magsportswear.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/magsportswear/",,,,"0x95911f6cfb869d79:0x2deff84604439c8d",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreqkkElI54sin1e61wroqazgPb5bwhxWV5fyhHHJQ5IiZGzZHxFKqP51HX_7y23OhdrkMxkHSQycSpioMS_QmDxQvOVqua5l4F46ar7u8fmY1R-7ic2eFZYFUVNpONz-2Z7UBy=w408-h306-k-no","4","https://instagram.com/magsportswear",,"false","es-419",,,"-37.3279323","-59.121013",,"false","+54 9 249 421-4840","+5492494214840",,,,,,,,,,,,"2494214840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJeZ2G-2wfkZURjZxDBEb47y0","B7000",,"39",,"95","71","12","5","4","3","2025-07-30T15:43:18.262Z","https://www.google.com/maps/search/deportivo/@-37.3286205,-59.066342517161935,14z?hl=es-419","deportivo","Provincia de Buenos Aires","Constitución 1401","false",,"MAG sportswear","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MAG%20sportswear&query_place_id=ChIJeZ2G-2wfkZURjZxDBEb47y0","https://www.magsportswear.com.ar/",,
"Canada 1260, B7000 Tandil, Provincia de Buenos Aires, Argentina","Compraventa de automóviles","Tienda de baterías para automóvil",,,,,,,,,"Compraventa de automóviles",,,"5940268992575335069","Tandil","false","AR",,"region20.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/dialog/",,,,"0x95911fce380f1fcd:0x5270132d04b86a9d",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNndZU97aaywSIA_B9CScashLB0PbRvbS5Zv82u=w408-h306-k-no","681",,,"false","es-419",,,"-37.3184894","-59.1087913",,"false","+54 249 452-3432","+542494523432",,,,,,,,,,,,"18.000.000","17.000.000","15.000.000","38.000.000","70.000.000","28.000.000","27.000.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJzR8POM4fkZURnWq4BC0TcFI","B7000",,"12",,"58",,,,,,"2025-07-30T15:43:50.971Z","https://www.google.com/maps/search/vehiculos/@-37.38333195280785,-59.1352107,14z?hl=es-419","vehiculos","Provincia de Buenos Aires","Canada 1260","false",,"Luis Gavazza Automotores","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Luis%20Gavazza%20Automotores&query_place_id=ChIJzR8POM4fkZURnWq4BC0TcFI","https://www.region20.com.ar/luisgavazza",,
